"baseMean","log2FoldChange","lfcSE","svalue"
"ACSF3",7.04828581592202,-0.189577425990288,0.687218569926579,0.189165262753736
"ACSL1",17.4436794274783,-0.285152663156548,0.703334203652389,0.150524571639187
"ACSL3",51.471474048471,-2.74237051066511,1.09091233422903,0.000905797759225517
"ACSL4",3094.15825911529,1.65465890070053,0.225122223257751,2.60463884770234e-15
"ACSL5",47.0148575124776,-0.691687331905605,0.908588483894075,0.0709172299949505
"ACSL6",5.30583203487565,-0.24597843694849,0.727469212298734,0.168614782832723
"ACSM1",3.07530691995013,-0.0495445461149348,0.673525093043415,0.294841744653501
"ACSM2A",2.94461733286625,-0.0594904272491487,0.674617327639655,0.281987995731924
"ACSM2B",1.97061909509897,-0.0419408816521289,0.672659020023391,0.30775218841664
"ACSM3",3.01855448166323,0.00579847788627368,0.658845093668055,0.385117382281263
"ACSM4",2.73155468847936,-0.188405693728075,0.702547863733835,0.192077712173333
"ACSM5",2.7396713994269,-0.0559730098906878,0.674167853469338,0.286667411432302
"ACSM6",1.95773871827619,-0.0367303728715882,0.672719826718985,0.316792283149694
"ACSS1",11.9889320965619,-1.0470300285305,1.32557559789023,0.0669296395937096
"ACSS2",589.482586054072,-0.7744689924267,0.328190710628865,0.00138617587092666
"ACSS3",3.27222959838066,-0.0897802127729143,0.667785123523386,0.250225460017951
"ACTA1",188.077499821205,0.961246562251822,0.378195461082483,0.000834264588884332
"ACTA2",30.8993310745509,-0.363166835293063,0.669512668072547,0.113813136616544
"ACTA2-AS1",0.851030677703666,-0.0344395534575452,0.672542331981699,0.342302515033839
"ACTB",53050.4988682956,0.914484482013169,0.256904014717404,2.35086487635327e-05
"ACTBL2",157.720756347706,-0.386143709299161,0.529929243938341,0.0755770726718497
"ACTC1",122.702019875977,-0.158076446584522,0.43685232328452,0.1620000297063
"ACTG1",12932.1756200148,1.18613457278811,0.248794534631135,7.11265008932562e-08
"ACTG1P17",22.1599906944863,-0.15851174771735,0.639786836411865,0.198897932740523
"ACTG1P20",194.955373106307,1.50243677578057,0.387548221286616,5.39048561295015e-06
"ACTG1P4",6.71298329976145,-0.117818649020779,0.656101738283985,0.227680856741405
"ACTG2",483.908640919419,0.289203517337396,0.351097865727504,0.0626789836524519
"ACTL10",1.05597661114302,-0.0346811651952061,0.672564629510216,0.332911339962568
"ACTL6A",442.300828545845,-0.0153004566678829,0.295957643783094,0.330238912712518
"ACTL6B",1.63094314313301,-0.0345644018909227,0.672054191739942,0.33687501593209
"ACTL7A",1.35846368633909,-0.0822266099499933,0.677137934845657,0.257948868805384
"ACTL7B",0.728063117640053,-0.0343309755327087,0.672530821957251,0.344880813301416
"ACTL8",1.30414756798984,-0.0299361843513305,0.671139240047951,0.371701026208178
"ACTL9",0.655826987005937,-0.0344469717440618,0.672529061460149,0.34165661958179
"ACTN1",2766.25453394299,-2.36667908033095,0.267810433100602,2.71947856517304e-20
"ACTN1-AS1",0.688191849311978,-0.0294598167212847,0.671187928251367,0.37259030395813
"ACTN2",52.0282905760667,-2.01302004167588,0.851218833238053,0.00134909449292301
"ACTN3",15.0990794987779,0.0172292857221152,0.599599857190065,0.380243260608802
"ACTN4",2727.85005168971,0.941074739080028,0.234634538986381,3.0194175293788e-06
"ACTR10",848.797685794366,0.0645528986101194,0.228384215479472,0.186842105214677
"ACTR1A",282.101053245953,0.450263813863238,0.287961484191757,0.01339886133169
"ACTR1B",90.5833818790966,0.749734670452799,0.459522162277542,0.0112690250642229
"ACTR2",1956.42638013688,0.786399006239753,0.285116581700509,0.000424669412465458
"ACTR3",13393.9610992769,0.26671193499818,0.248642951724542,0.0383689976269635
"ACTR3B",3.58263139022028,-0.00804042803951745,0.661128038083207,0.384476711512836
"ACTR3BP2",0.709696550516597,-0.0290158776196103,0.671146781413246,0.373163727558185
"ACTR3BP5",1.41513704859224,-0.035032647524605,0.672595271528941,0.324301281515997
"ACTR3C",1.43775966815665,-0.0322852639755846,0.671864704480392,0.362393007388299
"ACTR5",6.8911092794619,-0.0614280498231378,0.647742995759336,0.277443111014831
"ACTR6",53.3037392019511,-1.09170304854595,0.586345733785764,0.00648316996649149
"ACTR8",189.991849409236,-0.397425515272988,0.351794116872609,0.0341374854994926
"ACTRT1",0.819783733757422,-0.0345573257537529,0.672546869880161,0.337481071181244
"ACTRT2",0.491870240254453,-0.0340250571338338,0.67247908238703,0.34944034855307
"ACTRT3",1.40334042385715,-0.0475521467180995,0.66262182392605,0.297831526202997
"ACVR1",42.2585176664531,2.76847794161961,1.26587528887419,0.00243363429466557
"ACVR1B",118.353898688836,-2.9315378564414,0.44077150609147,1.18959166615188e-12
"ACVR1C",5.06519487953413,-0.0783560514948555,0.677951374506665,0.261972333179005
"ACVR2A",231.704935039143,-0.484118806358917,0.429545448843923,0.0343350785668603
"ACVR2B",22.4976523901378,-0.804975407530411,0.862271986767178,0.0503729690748162
"ACVR2B-AS1",1.17894417120664,-0.0347777206855115,0.672570795329776,0.329872146633445
"ACVRL1",11.7582338034569,-0.196339183658081,0.672036552868092,0.183664359950118
"ACY1",0.400149624137084,-0.0334983097200978,0.67242971250945,0.3560997041405
"ACY3",1.57909379534372,-0.0344134022327379,0.672543261435145,0.343021014431392
"ACYP1",4.88840848947894,-0.261670573057073,0.724596476714747,0.162181709320208
"ACYP2",1.90678721546951,-0.0258257905531119,0.664499125353262,0.377089595908098
"ADA",3.380141017925,-0.174369586387743,0.686236610771361,0.19635582144138
"ADAD1",3.10233123473561,0.0612212277052763,0.667569734935509,0.279649452255483
"ADAD2",1.270664787324,-0.0348929544584613,0.672577733529414,0.327244356020833
"ADAL",6.50038812741057,-0.445917539519504,0.825058788743889,0.114278556233688
"ADAM10",3422.15709368168,0.222193809079884,0.242809178958326,0.0524648549737247
"ADAM11",5.36995146629161,-0.0130849772061133,0.654249206496165,0.382682332983293
"ADAM12",7.47887744661163,-0.204427275893915,0.707606613339381,0.184580595496452
"ADAM15",6.30341214787211,-0.0124875374297829,0.650905399763751,0.382902655026315
"ADAM17",213.862211649368,0.507658135224126,0.331839791218736,0.0143956520902683
"ADAM18",3.75263860816068,-0.0710123732990644,0.676303751819634,0.270725179097571
"ADAM19",169.418142304266,2.06953026716175,0.731353169851099,0.000331800536592416
"ADAM1A",1.80873657206169,0.0130616686772134,0.669333809127189,0.382821748002871
"ADAM2",3.71276733983261,-0.0702955482055216,0.675751275254217,0.271225963238504
"ADAM20",1.34513675467771,-0.0298662159623791,0.67116590586878,0.371881868895634
"ADAM20P1",1.43866196551822,-0.0343431084580157,0.672563836847907,0.344842577015569
"ADAM21",1.63956746751484,-0.035116949987115,0.672593897770781,0.323199246309893
"ADAM21P1",1.14881514562019,-0.0320494576385173,0.671708707902398,0.364603824771488
"ADAM22",12.3802681664077,-0.127158253205927,0.645597053893523,0.220504765438951
"ADAM23",4.91133850764877,-0.0372740472762215,0.663727252795771,0.314767084235932
"ADAM28",7.40700649953637,-0.0221075331276826,0.66134875227632,0.378986808882503
"ADAM29",1.93937215115273,-0.0414289345829016,0.672616061051137,0.308657752374545
"ADAM30",1.11958841739531,-0.032451152817389,0.671740718021979,0.361887999828569
"ADAM32",3.33390679590192,-0.0563417186740398,0.674692379887062,0.286209421630904
"ADAM33",3.30696991238946,0.0146185253933651,0.664629254847256,0.382164367288369
"ADAM3A",3.46571430134559,-0.0665822758103699,0.675625861833505,0.274793151367894
"ADAM5",2.80014507159802,-0.0564686215416589,0.674239699233696,0.285942686043044
"ADAM6",1.21242695187247,-0.0292800678753925,0.671021678295594,0.372704361223975
"ADAM7",3.87874430230546,-0.0772300187284756,0.676844077199467,0.26283066994806
"ADAM8",4.4601463915701,0.0126470573908541,0.658433918838392,0.382889172667314
"ADAM9",13.7406617284611,0.022491528618572,0.628953680444436,0.378292898571988
"ADAMDEC1",2.80014507159802,-0.0564686215416589,0.674239699233696,0.285957522986551
"ADAMTS1",16.5321819612817,0.0178979899952514,0.668255377284851,0.380934391568187
"ADAMTS10",178.81373497753,-0.603024055461468,0.359514290520369,0.0101269818967473
"ADAMTS12",5.20764692508099,-0.0794853192352887,0.678149242029029,0.260801540851726
"ADAMTS13",6.04478270910039,-0.110196002015392,0.682406520492244,0.236562901832732
"ADAMTS14",15.4544953444916,0.266182499904328,0.660147349368347,0.150963639903592
"ADAMTS15",3.45252478008226,-0.044191737324324,0.66741929553091,0.303465774408105
"ADAMTS16",4.78588038023938,-0.087366583856564,0.677303799169487,0.253310044687732
"ADAMTS17",6.09966678947253,-0.0917706637088647,0.680492851235514,0.250011059365515
"ADAMTS18",6.62932987082661,-0.0154778619217015,0.660972461526937,0.381771768896498
"ADAMTS19",4.7051470921427,-0.139295249018211,0.687006448969396,0.217744157561617
"ADAMTS19-AS1",0.245935120127226,-0.0334608522081668,0.672349433526994,0.356350816922559
"ADAMTS2",5.6490607140744,-0.208966611561086,0.709454682662505,0.182631767608237
"ADAMTS20",7.24523158151164,-0.130849011163157,0.687938561255794,0.223087204061646
"ADAMTS3",7.43346027640746,-0.163372541238027,0.673803260772933,0.201279103685024
"ADAMTS4",3.68727189860992,-0.0395405804611319,0.661213518774269,0.310504069146206
"ADAMTS5",6.58357491254684,-0.0388886197511389,0.653926301111642,0.310892887668161
"ADAMTS6",2817.22670990964,1.41026679012512,0.294194056032957,6.65139629495841e-08
"ADAMTS7",6.16116487619663,-0.268358493587143,0.735691431443855,0.161059082557664
"ADAMTS7P1",5.06631279789392,-0.0934331145862007,0.68038948683487,0.248600282302417
"ADAMTS8",2.82484191487664,0.0149418231136589,0.66559197763096,0.382042608878656
"ADAMTS9",14.4987698486729,0.0676365630975385,0.657462017010141,0.272172210954371
"ADAMTS9-AS1",1.4572441536399,-0.0323913687021699,0.671884887578761,0.36198224352125
"ADAMTS9-AS2",1.47561072076336,-0.0348836273967718,0.672576816157052,0.32753651395854
"ADAMTSL1",9.02869208198712,-0.0495949959722209,0.65527838582705,0.292508669298504
"ADAMTSL2",7.3411423529093,-0.106960348567416,0.661576154682752,0.236435723991187
"ADAMTSL3",6.11637065601471,0.0343820742783371,0.66017507251211,0.324786164064574
"ADAMTSL4",6.20432246110849,-0.176190734439238,0.662500891549615,0.192746921150078
"ADAMTSL4-AS1",0.737805360381679,-0.0344581019628174,0.672535127645253,0.340964195161378
"ADAMTSL5",2.74739342644716,-0.0447065718839591,0.673021444387193,0.303288613062643
"ADAP1",86.3175514497728,3.3302293515103,0.610020889079143,1.43590306665755e-09
"ADAP2",3.96749702061805,-0.0412594679371734,0.662749731447666,0.307897618450385
"ADAR",125.579024600999,0.245395342994277,0.329979852202479,0.0734208351859142
"ADARB1",10.3361087705351,0.10197795443362,0.63793993524716,0.237281944815474
"ADARB2",5.02330339548469,-0.0894176051364738,0.679594570100623,0.251949224309642
"ADARB2-AS1",0.524235102560494,-0.0276498675256231,0.670799264062656,0.374177244821801
"ADAT1",4.23058485782213,-0.187840824064807,0.703004794795945,0.192345578255404
"ADAT2",5.15939891505628,-0.320530329784961,0.773173024603558,0.148101309431641
"ADAT3",2.07065188864254,-0.0406268987491719,0.656688038160401,0.308236157371976
"ADCK1",9.46174011655758,-0.422665266528613,0.770827905555319,0.112449166942565
"ADCK2",4.45048201484941,-0.372417132541056,0.786970857704075,0.132481296794829
"ADCK3",5.06618080416174,-0.340214385697864,0.758681772564558,0.139292730496797
"ADCK4",16.4679361552171,-0.280502514194887,0.608425379649115,0.135829763107369
"ADCK5",3.49327676102397,-0.212528693554999,0.690764948746727,0.177616979691393
"ADCY1",7.23734794148599,-0.0201224818602834,0.660269854437828,0.379846743349642
"ADCY10",7.79310382049803,-0.0355092540139618,0.672469751979974,0.319488238743113
"ADCY10P1",3.60001175715063,0.0298274741917895,0.665732712006549,0.370036851317174
