id,SSU_49870,SSU_49871,SSU_49872,SSU_65981,SSU_65982,SSU_65983,SSU_65984,SSU_65985,SSU_65986
HDAC1,18871,10490,4447,947,799,787,1248,1025,656
HDAC10,2,0,51,0,0,0,1,0,0
HDAC11,1,2,59,0,0,0,0,0,0
HDAC11-AS1,1,0,11,0,0,1,0,0,0
HDAC2,5840,3077,2593,505,411,1006,601,504,730
HDAC3,2932,2419,1153,152,173,239,283,180,219
HDAC4,2022,1612,2269,275,238,769,245,326,812
HDAC5,2534,3510,2268,374,557,654,517,590,460
HDAC6,17,4,98,0,1,0,1,5,3
HDAC7,359,341,505,36,52,102,59,47,72
HDAC8,1143,1257,1017,71,76,112,58,89,106
HDAC9,8,3,142,5,2,4,16,27,3
HDC,4,32,56,4,3,0,26,32,0
HDDC2,168,48,64,17,15,44,30,15,57
HDDC3,0,0,20,0,0,3,1,0,1
HDGF,313,282,161,70,78,71,118,67,65
HDGFL1,0,0,9,0,0,0,0,0,0
HDGFRP2,6,8,57,6,1,0,3,2,6
HDGFRP3,391,366,737,49,50,268,85,88,195
HDHD1,3,0,43,0,0,0,0,0,0
HDHD2,79,19,136,25,24,64,17,20,53
HDHD3,1,0,31,0,0,0,0,1,0
HDLBP,12364,8036,3659,1050,1052,1203,2045,1516,1065
HDX,5,0,66,1,0,0,8,3,0
HEATR1,129,24,190,19,37,73,73,55,80
HEATR3,33,19,70,5,5,20,11,14,19
HEATR4,1,2,77,0,0,0,0,0,0
HEATR5A,95,51,204,15,7,37,22,14,30
HEATR5B,1007,558,742,158,185,270,128,150,250
HEATR6,292,207,200,32,45,46,51,50,66
HEATR9,2,1,48,3,2,0,1,0,0
HEBP1,1,0,24,0,0,0,0,0,0
HEBP2,0,0,26,2,0,0,0,0,0
HECA,569,857,790,148,257,296,170,289,250
HECTD1,97983,56193,44780,6113,7430,9650,8683,10035,10617
HECTD2,174,115,741,12,16,289,24,22,290
HECTD2-AS1,0,1,33,0,0,0,0,0,0
HECTD3,1599,1578,872,106,137,203,139,130,113
HECTD4,4155,3381,4015,386,548,907,379,532,1058
HECW1,11,13,132,0,0,0,6,4,0
HECW2,10,4,160,10,7,1,23,69,1
HEG1,468,271,284,67,69,111,114,126,57
HEIH,3,0,9,0,0,0,0,0,0
HELB,16,8,91,7,9,11,9,9,10
HELLS,7296,2771,408,531,358,98,666,381,62
HELQ,139,25,127,7,4,11,6,17,12
HELT,4,0,21,0,0,0,0,0,0
HELZ,8471,4893,6339,721,846,1147,778,892,1128
HELZ2,7,2,142,12,19,4,30,17,17
HEMGN,1,0,37,0,0,0,0,0,0
HEMK1,8,3,104,1,0,0,0,3,0
HENMT1,1,0,37,0,0,0,0,0,0
HEPACAM,1,0,51,0,0,0,1,0,0
HEPACAM2,4,2,65,0,0,0,1,0,0
HEPH,3,3,117,0,1,0,2,0,0
HEPHL1,7,5,128,0,0,0,0,0,0
HEPN1,0,0,0,0,0,0,0,0,0
HERC1,63264,52768,49369,3906,5551,8899,3988,6173,9282
HERC2,3408,2694,2662,207,374,644,248,339,575
HERC2P10,0,1,19,1,0,1,0,0,0
HERC2P2,46,28,103,8,15,12,4,10,15
HERC2P3,43,28,121,3,6,13,6,17,14
HERC2P4,0,1,25,0,2,1,0,0,3
HERC2P7,0,0,12,0,0,0,0,0,0
HERC2P9,0,0,53,0,1,0,0,0,0
HERC3,2383,1058,1510,232,229,442,223,229,450
HERC4,11396,8435,6307,658,758,1156,825,1252,1299
HERC5,4,0,85,0,0,0,0,0,0
HERC6,5,1,126,14,12,18,14,11,18
HERPUD1,276,259,173,86,85,92,304,224,85
HERPUD2,2044,2750,1466,295,522,432,399,497,407
HES1,2,199,37,8,3,1,54,80,0
HES2,1,0,46,0,0,0,0,0,0
HES3,1,0,16,0,0,0,0,0,0
HES4,0,0,23,0,0,0,0,0,0
HES5,3,0,16,0,0,0,0,0,0
HES6,38,14,52,0,0,3,1,2,1
HES7,3,1,25,0,0,0,0,0,0
HESX1,1,0,25,0,0,0,0,0,0
HEXA,26,60,97,16,11,31,17,24,29
HEXA-AS1,0,0,20,0,0,0,0,0,0
HEXB,48,36,67,28,24,41,30,44,29
HEXDC,4,2,44,0,0,0,0,0,0
HEXIM1,3546,3579,537,346,600,263,471,983,482
HEXIM2,2,13,42,0,0,0,1,0,0
HEY1,2,0,35,0,4,1,4,14,1
HEY2,1,2,27,0,0,0,0,4,0
HEYL,2,2,67,0,0,0,0,3,0
HFE,3,0,42,0,1,0,0,0,0
HFE2,1,0,43,0,0,0,0,0,0
HFM1,6,5,136,3,0,2,0,0,3
HGC6.3,0,0,13,0,0,0,0,0,0
HGD,10,2,70,0,0,0,0,0,0
HGF,4,6,117,3,7,1,13,40,0
HGFAC,1,3,62,0,0,0,0,0,0
HGH1,2,0,53,1,0,3,4,2,3
HGS,51,71,132,15,13,18,16,16,7
HGSNAT,3,2,104,2,0,1,2,4,3
HHAT,74,10,78,0,2,1,0,1,4
HHATL,3,0,46,0,0,0,0,0,0
HHEX,9,1,26,1,2,0,2,0,0
HHIP,6,0,72,0,1,0,3,1,0
HHIP-AS1,0,0,17,0,0,0,0,0,0
HHIPL1,3,0,74,0,0,1,0,1,0
HHIPL2,6,1,59,0,0,0,0,0,0
HHLA1,5,0,90,0,0,0,0,0,0
HHLA2,3,2,64,0,0,0,0,0,0
HHLA3,1,0,23,0,0,0,0,0,0
HIAT1,15707,13055,4763,971,1332,1224,1847,1979,1127
HIATL1,304,296,163,90,92,96,68,126,83
HIATL2,1,2,18,5,0,0,0,0,0
HIBADH,90,76,162,11,15,53,23,36,42
HIBCH,21,13,82,5,6,17,10,17,10
HIC1,147,94,42,13,21,3,59,26,4
HIC2,24,15,122,2,7,7,6,9,4
HID1,1291,1812,2626,140,114,463,92,136,284
HID1-AS1,0,0,18,0,0,0,0,0,0
HIF1A,34504,22843,3110,2905,3374,1003,5024,3733,913
HIF1A-AS1,0,0,9,0,0,0,0,0,0
HIF1A-AS2,0,1,14,0,0,0,0,0,0
HIF1AN,329,399,270,57,76,97,84,119,94
HIF3A,1,1,114,0,0,0,0,0,0
HIGD1A,0,0,53,2,3,1,1,1,2
HIGD1B,1,1,15,0,0,0,0,0,0
HIGD1C,1,0,12,0,0,0,0,0,0
HIGD2A,1,0,8,2,3,3,5,2,10
HIGD2B,0,0,27,0,0,0,0,0,0
HILPDA,0,1,19,0,0,0,0,0,0
HILS1,2,0,13,0,0,0,0,0,0
HINFP,3197,715,434,33,54,52,56,70,51
HINT1,499,264,128,254,219,208,352,234,162
HINT2,1,0,21,5,2,6,4,5,7
HINT3,1,0,54,0,0,2,0,0,0
HIP1,461,246,145,63,101,2,54,80,1
HIP1R,636,641,155,81,121,21,138,125,23
HIPK1,88308,55000,43648,5072,6326,7807,6169,6365,6932
HIPK1-AS1,3,2,39,0,0,0,0,0,0
HIPK2,2307,3862,2486,214,426,684,466,719,752
HIPK3,16225,10264,6510,1283,1810,2485,1899,2113,1994
HIPK4,1,3,45,0,0,0,0,1,3
HIRA,2247,1022,1334,124,142,165,194,162,203
HIRIP3,3,2,38,0,0,1,1,0,0
HIST1H1A,3,1,12,2,3,1,7,4,0
HIST1H1B,2,0,14,0,4,1,7,4,0
HIST1H1C,2,1,12,4,5,4,18,4,1
HIST1H1D,2,0,13,8,4,1,10,3,2
HIST1H1E,336,106,33,261,173,95,635,252,46
HIST1H1T,0,0,18,0,0,0,0,0,0
HIST1H2AA,0,0,7,1,0,1,1,0,0
HIST1H2AB,8,5,15,9,9,4,23,7,1
HIST1H2AC,5,5,13,3,1,0,0,0,0
HIST1H2AD,0,0,3,0,0,0,0,0,0
HIST1H2AE,0,0,2,4,5,4,14,5,8
HIST1H2AG,75,28,14,39,21,13,92,38,14
HIST1H2AH,4,0,5,6,4,3,10,12,7
HIST1H2AI,1571,589,140,24,18,11,61,23,3
HIST1H2AJ,19,12,9,5,1,1,6,1,1
HIST1H2AK,44,37,31,6,7,5,7,4,1
HIST1H2AL,1228,502,149,242,141,75,381,174,51
HIST1H2AM,571,233,63,63,68,67,144,74,48
HIST1H2APS1,0,0,4,0,0,0,0,0,0
HIST1H2BA,2,0,9,0,0,1,0,0,0
HIST1H2BB,4,0,12,8,4,3,16,4,0
HIST1H2BC,802,331,33,43,46,16,92,35,1
HIST1H2BD,318,84,13,84,50,3,139,34,2
HIST1H2BE,8893,3654,186,409,279,76,815,296,41
HIST1H2BF,394,116,6,54,24,1,85,31,1
HIST1H2BG,0,0,6,3,1,1,1,0,2
HIST1H2BH,52,27,13,21,20,2,31,12,1
HIST1H2BI,105,30,11,73,47,7,161,58,0
HIST1H2BJ,66,15,8,12,6,2,17,12,0
HIST1H2BK,354,127,24,20,10,4,32,8,0
HIST1H2BL,8129,2665,147,296,181,30,554,203,11
HIST1H2BM,0,0,3,0,0,0,0,0,0
HIST1H2BN,22115,7949,465,650,412,99,1278,524,58
HIST1H2BO,1260,423,32,167,97,23,285,92,11
HIST1H3A,235,21,19,18,18,5,23,8,1
HIST1H3B,0,0,5,0,0,0,0,0,0
HIST1H3C,8,6,6,16,12,1,30,10,0
HIST1H3D,5,2,7,5,5,0,7,9,0
HIST1H3E,4,0,10,1,0,0,1,2,0
HIST1H3F,12,3,8,24,10,4,52,10,5
HIST1H3G,7,4,7,20,32,13,42,27,12
HIST1H3H,165,72,21,45,21,8,50,21,6
HIST1H3I,124,49,10,13,8,2,14,6,0
HIST1H3J,0,2,8,12,26,6,19,17,10
HIST1H4A,3,0,5,2,3,1,7,1,0
HIST1H4B,0,0,4,0,1,1,1,1,0
HIST1H4C,0,0,3,1,0,0,1,1,0
HIST1H4D,0,0,8,1,0,0,2,1,2
HIST1H4E,1,0,5,1,1,1,1,3,0
HIST1H4F,3,0,8,4,5,3,7,0,1
HIST1H4G,0,0,8,0,0,0,0,0,0
HIST1H4H,0,1,6,0,0,0,0,1,0
HIST1H4I,1320,594,84,288,207,121,357,180,58
HIST1H4J,66,21,8,20,16,6,33,16,4
HIST1H4K,84,46,16,12,17,6,14,18,4
HIST1H4L,345,112,38,80,38,46,178,53,18
HIST2H2AA3,0,0,0,0,0,0,0,0,0
HIST2H2AA4,0,0,0,0,0,0,0,0,0
HIST2H2AB,2,0,6,3,4,5,6,3,1
HIST2H2AC,87,65,17,61,49,108,98,75,73
HIST2H2BA,13,9,10,6,5,2,12,9,3
HIST2H2BC,25,7,6,4,0,0,7,2,0
HIST2H2BE,970,347,35,55,51,14,153,64,3
HIST2H2BF,3885,1258,94,334,204,63,588,195,22
HIST2H3A,0,0,0,0,0,0,0,0,0
HIST2H3C,0,0,0,0,0,0,0,0,0
HIST2H3D,10468,2951,194,95,68,26,171,85,8
HIST2H4A,0,0,0,0,0,0,0,0,0
HIST2H4B,0,0,0,0,0,0,0,0,0
HIST3H2A,17428,6444,1541,1124,973,794,1991,945,547
HIST3H2BB,1465,666,43,34,24,7,53,25,5
HIST3H3,5,1,4,7,4,0,10,3,0
HIST4H4,0,0,9,4,4,3,10,5,2
HIVEP1,1578,875,438,196,261,215,550,447,262
HIVEP2,8126,5515,3935,740,896,1090,1055,1229,1192
HIVEP3,1917,864,346,99,169,71,187,187,35
HJURP,5,2,46,0,0,0,0,0,0
HK1,486,394,313,83,93,101,128,106,110
HK2,194,63,142,44,24,2,111,47,8
HK3,4,18,63,1,1,1,14,16,0
HKDC1,4,4,87,0,0,0,2,0,0
HKR1,3,2,45,0,0,0,0,0,0
HLA-A,29,23,37,35,52,36,34,70,52
HLA-B,3,1,37,19,31,26,20,47,16
HLA-C,2,5,23,71,104,54,97,134,103
HLA-DMA,1,0,30,3,1,8,2,11,13
HLA-DMB,4,1,41,1,0,1,1,2,2
HLA-DOA,1,1,51,5,0,0,3,2,1
HLA-DOB,2,0,27,0,0,1,0,0,0
HLA-DPA1,0,0,30,3,0,0,2,0,0
HLA-DPB1,3,1,43,0,0,0,1,3,0
HLA-DPB2,2,0,25,0,0,0,0,0,0
HLA-DQA1,3,4,14,36,28,20,206,241,3
HLA-DQA2,1,0,29,1,6,0,17,21,2
HLA-DQB1,1,0,8,2,0,1,7,24,1
HLA-DQB2,1,0,35,5,3,3,34,44,0
HLA-DRA,0,0,25,2,0,2,0,3,0
HLA-DRB1,2,0,13,2,2,1,24,26,0
HLA-DRB3,0,0,0,0,0,0,0,0,0
HLA-DRB4,0,0,0,0,0,0,0,0,0
HLA-DRB5,2,0,19,0,0,0,0,0,0
HLA-DRB6,0,1,19,0,4,1,21,29,0
HLA-E,37,38,64,72,63,67,69,76,77
HLA-F,25,18,33,70,106,100,96,145,114
HLA-F-AS1,1,0,17,0,0,0,0,0,0
HLA-G,52,56,65,192,295,239,279,318,243
HLA-H,0,1,30,6,11,15,8,12,11
HLA-J,1,0,27,3,3,3,6,6,5
HLA-L,4,1,54,54,101,65,76,108,85
HLCS,6,2,114,1,1,1,0,5,4
HLF,1767,366,86,43,92,4,113,131,4
HLTF,404,328,385,75,86,166,67,110,158
HLTF-AS1,0,0,5,0,0,0,0,0,0
HLX,3,2,26,4,3,0,3,3,0
HLX-AS1,0,1,7,0,0,0,0,0,0
HM13,11151,9692,3804,711,818,747,1106,982,687
HM13-AS1,1,0,17,0,0,0,0,0,0
HMBOX1,1921,1750,2088,230,238,463,255,329,464
HMBS,29,8,30,3,4,6,14,6,8
HMCES,138,82,92,12,31,14,29,29,21
HMCN1,19,21,475,5,1,1,16,34,0
HMCN2,22,12,439,0,0,2,1,0,0
HMG20A,1450,1051,1512,169,192,451,139,168,379
HMG20B,1,4,46,2,2,0,1,4,5
HMGA1,225,258,172,18,11,37,45,27,34
HMGA1P7,1,0,30,0,0,0,0,0,0
HMGA2,16,12,59,5,0,2,4,2,0
HMGB1,15692,8229,4718,2490,2267,2524,3787,2461,2568
HMGB2,17521,6122,646,1932,1497,392,3796,1792,456
HMGB3,1492,396,392,82,112,75,203,147,50
HMGB3P1,7,0,11,2,2,2,7,5,2
HMGB4,3,3,40,0,0,0,0,0,0
HMGCL,6,7,35,5,1,3,3,2,2
HMGCLL1,3,0,87,1,1,0,2,0,0
HMGCR,1417,488,318,104,153,75,181,171,69
HMGCS1,1048,1002,486,120,155,136,176,129,99
HMGCS2,2,2,59,0,1,0,0,0,0
HMGN1,0,2,26,1,0,1,0,0,1
HMGN2,4053,1298,461,367,349,296,754,385,259
HMGN2P46,80,23,40,2,0,0,1,5,0
HMGN3,98,1,26,5,1,6,10,7,0
HMGN3-AS1,4,0,23,0,0,0,0,0,0
HMGN4,0,0,28,0,0,0,0,0,0
HMGN5,3,1,32,1,3,5,7,5,3
HMGXB3,668,486,677,55,92,152,65,99,165
HMGXB4,3101,1220,901,281,277,423,273,260,382
HMHA1,2,6,93,37,35,63,26,28,88
HMHB1,1,0,12,0,0,0,0,0,0
HMMR,6,0,59,3,4,1,3,2,1
HMMR-AS1,1,0,12,0,0,0,0,0,0
HMOX1,3,0,35,2,0,0,5,4,0
HMOX2,82,76,88,27,10,39,37,35,35
HMP19,1,6,198,14,6,523,21,7,461
HMSD,1,0,24,0,0,0,1,0,0
HMX1,3,1,40,0,0,0,0,0,0
HMX2,1,0,37,1,0,0,0,0,0
HMX3,0,0,5,0,0,0,0,0,0
HN1,5,5,52,19,14,19,19,27,10
HN1L,1,1,44,0,0,1,1,0,1
HNCAT21,4,1,16,0,0,0,0,0,0
HNF1A,3,2,55,0,0,0,0,0,3
HNF1A-AS1,0,0,24,0,0,0,0,0,0
HNF1B,28,1,61,0,1,0,0,2,0
HNF4A,8,2,102,0,0,0,0,0,0
HNF4A-AS1,0,0,23,0,0,0,0,0,0
HNF4G,3,4,47,0,3,0,0,0,0
HNMT,3,1,62,0,0,0,0,0,0
HNRNPA0,93,50,67,375,377,564,453,501,529
HNRNPA1,23375,16452,9046,1850,2540,2671,3227,2706,3090
HNRNPA1L2,1510,982,562,96,110,140,154,147,107
HNRNPA1P10,1103,681,297,55,49,93,83,54,70
HNRNPA1P33,14,12,11,0,0,1,0,1,1
HNRNPA2B1,207493,122924,68161,26923,23734,36267,39050,23160,33588
HNRNPA3,200561,108832,72303,16717,14497,25691,28948,15902,24160
HNRNPA3P1,1477,639,479,323,274,391,547,310,458
HNRNPAB,42966,22879,10486,4380,3939,4194,7221,4522,3470
HNRNPC,20164,15594,7094,1561,1984,1777,3202,3202,2030
HNRNPCL1,28,17,41,7,4,11,25,17,11
HNRNPCL2,9,3,15,0,0,0,1,3,1
HNRNPCL3,0,0,0,0,0,0,0,0,0
HNRNPCL4,0,0,0,0,0,0,0,0,0
HNRNPD,60590,47946,22995,6857,6858,9194,10736,9045,8034
HNRNPDL,65496,51005,26694,4804,6986,6458,8224,9146,7581
HNRNPF,73137,44662,34071,8396,7669,15476,13316,9870,11581
HNRNPH1,98890,99880,54515,9215,15601,13130,14137,18611,20466
HNRNPH2,1,0,2,0,0,1,3,2,1
HNRNPH3,3676,2753,2848,455,803,929,552,609,1033
HNRNPK,109555,74884,43071,7894,9210,12311,13446,11760,11308
HNRNPKP3,3,2,31,24,16,22,24,27,30
HNRNPL,1554,1665,798,290,401,360,462,315,320
HNRNPLL,20338,8663,2119,1348,1416,483,1984,1578,393
HNRNPM,41143,28118,14205,5628,5143,7772,7438,6070,7082
HNRNPR,19629,12842,10075,1999,2193,4177,3045,3030,3470
HNRNPU,119794,73162,48765,14044,14026,20785,19602,17226,19412
HNRNPU-AS1,14,5,36,1,1,2,1,3,4
HNRNPUL1,16154,11342,6654,2082,2860,3050,4148,2674,2625
HNRNPUL2,55,64,59,64,62,136,89,70,99
HNRNPUL2-BSCL2,0,0,0,0,0,0,0,0,0
HOGA1,1,1,57,0,0,0,1,0,0
HOMER1,917,833,418,89,102,57,147,195,58
HOMER2,4,5,32,0,0,0,0,0,0
HOMER3,3,4,59,0,1,0,0,2,0
HOMEZ,4,0,36,0,0,1,1,2,1
HOOK1,381,158,310,34,32,86,74,40,77
HOOK2,2,2,91,0,0,1,0,0,0
HOOK3,3144,2721,2101,398,486,644,331,437,526
HOPX,113,77,34,35,44,0,42,39,7
HORMAD1,1,0,72,0,0,0,0,1,0
HORMAD2,2,1,49,1,0,0,0,0,0
HORMAD2-AS1,1,0,25,0,0,0,0,0,0
HOTAIR,5,1,46,0,0,0,0,0,0
HOTAIRM1,1,0,13,0,0,4,1,0,4
HOTS,0,0,7,0,0,0,0,0,0
HOTTIP,3,0,62,0,0,0,0,0,0
HOXA-AS2,1,1,15,0,0,0,0,0,0
HOXA-AS3,2,0,55,0,0,2,0,0,0
HOXA1,2,1,20,0,0,0,0,0,10
HOXA10,2,0,27,0,0,0,0,0,0
HOXA10-AS,0,0,4,0,0,0,0,0,0
HOXA10-HOXA9,0,0,0,0,0,0,0,0,0
HOXA11,2,0,31,0,0,0,0,1,0
HOXA11-AS,0,0,36,0,0,0,0,1,0
HOXA13,2,0,29,0,0,0,0,0,0
HOXA2,5,2,283,0,3,17,3,6,33
HOXA3,2,2,144,0,3,20,0,7,13
HOXA4,0,0,33,0,1,3,0,2,3
HOXA5,3,17,246,5,10,166,18,38,138
HOXA6,0,0,48,0,0,20,0,2,16
HOXA7,0,0,15,0,0,33,2,0,13
HOXA9,0,0,3,0,0,0,0,0,0
HOXB-AS1,1,0,5,0,0,0,0,0,0
HOXB-AS3,3,0,34,0,0,0,0,0,0
HOXB1,0,0,14,0,0,0,0,0,0
HOXB13,0,3,30,0,0,0,0,0,0
HOXB2,0,0,15,1,0,0,0,0,0
HOXB3,7,1,83,0,2,1,2,5,0
HOXB4,1,1,27,5,1,3,5,6,4
HOXB5,0,0,15,1,0,0,1,4,0
HOXB6,2,0,27,0,0,0,0,0,0
HOXB7,1,0,19,0,0,0,0,0,0
HOXB8,2,0,29,0,0,0,0,1,0
HOXB9,5,0,48,0,0,0,1,0,0
HOXC-AS1,0,0,6,0,0,0,0,0,0
HOXC-AS2,0,0,19,0,0,0,0,0,0
HOXC-AS3,0,0,5,0,0,0,0,0,0
HOXC10,1,0,14,0,0,0,0,0,0
HOXC11,2,0,34,0,0,0,0,0,0
HOXC12,0,0,18,0,0,0,0,0,0
HOXC13,2,0,30,0,0,0,0,0,0
HOXC13-AS,1,0,17,0,0,0,0,0,0
HOXC4,2,0,24,0,1,0,0,0,0
HOXC5,0,1,20,0,0,0,0,0,0
HOXC6,0,1,19,2,1,0,0,1,0
HOXC8,2,5,29,0,0,0,2,0,3
HOXC9,0,7,32,0,0,1,0,0,2
HOXD-AS2,0,0,19,0,0,0,0,0,0
HOXD1,1,0,21,0,0,0,0,0,0
HOXD10,3,0,23,0,1,0,0,0,0
HOXD11,0,0,13,0,0,0,0,0,0
HOXD12,0,1,8,0,0,0,0,0,0
HOXD13,0,0,38,0,0,0,0,0,0
HOXD3,2,0,36,0,0,0,0,0,0
HOXD4,0,0,17,0,0,0,1,0,0
HOXD8,0,0,26,0,0,1,0,0,0
HOXD9,2,0,29,0,0,1,0,0,0
HP,0,0,16,0,0,0,0,0,0
HP09025,0,1,54,0,0,0,0,0,0
HP09053,0,2,25,0,0,0,0,0,0
HP1BP3,3613,1931,1860,399,319,836,440,436,711
HPCA,5,0,43,0,0,4,0,10,4
HPCAL1,1701,1614,1757,116,129,341,160,142,226
HPCAL4,3,1,49,1,0,0,0,0,0
HPD,4,1,55,0,0,0,0,0,0
HPDL,3,0,26,0,0,0,1,0,0
HPGD,22,15,67,4,6,1,38,42,0
HPGDS,2,0,38,0,2,0,1,0,0
HPN,3,1,53,0,0,1,0,1,0
HPN-AS1,9,1,68,0,0,0,0,0,0
HPR,1,0,25,0,0,0,0,2,0
HPRT1,15479,10262,3729,1472,1164,1286,2208,1407,1047
HPS1,4,8,100,1,3,1,0,0,0
HPS3,37,63,131,19,20,62,30,52,52
HPS4,6,1,100,0,2,0,0,3,2
HPS5,151,131,242,33,32,44,40,44,58
HPS6,2,0,29,4,1,1,1,2,0
HPSE,1,2,62,0,0,0,1,0,0
HPSE2,1,5,105,0,0,0,0,0,0
HPVC1,1,1,13,0,0,0,0,0,0
HPX,2,2,28,0,0,0,0,0,0
HPYR1,0,2,17,0,0,0,0,0,0
HR,3,1,131,0,0,0,0,0,0
HRAS,5,4,18,8,11,12,14,8,7
HRASLS,1,0,12,0,0,0,1,0,0
HRASLS2,0,1,15,0,0,0,0,0,0
HRASLS5,4,0,45,1,0,0,0,0,0
HRAT13,0,1,29,0,0,0,0,0,0
HRAT17,2,4,24,0,0,0,0,0,0
HRAT5,0,1,8,0,0,0,0,0,0
HRAT56,2,3,67,0,0,0,0,0,0
HRAT92,2,0,49,0,0,0,0,0,0
HRC,1,1,29,0,0,0,0,0,0
HRCT1,0,0,10,0,0,0,0,0,0
HRG,1,2,46,0,0,0,0,0,0
HRH1,4,1,51,0,0,0,0,0,0
HRH2,13,8,60,5,9,7,7,2,9
HRH3,2,0,39,0,0,0,1,0,0
HRH4,3,1,42,0,0,0,0,0,0
HRK,0,0,22,0,0,0,0,0,0
HRNR,5,0,61,0,0,1,1,0,0
HRSP12,0,1,28,0,0,0,1,0,0
HS1BP3,4,0,51,0,0,1,0,0,0
HS1BP3-IT1,0,0,12,0,0,0,0,0,0
HS2ST1,69,33,180,33,16,55,31,28,44
HS3ST1,0,0,35,2,2,3,2,8,0
HS3ST2,4,0,24,0,0,0,0,0,0
HS3ST3A1,254,216,134,18,23,9,23,15,12
HS3ST3B1,373,138,113,68,36,49,36,43,43
HS3ST4,1,2,46,0,0,0,0,0,0
HS3ST5,2,1,28,0,0,0,0,0,0
HS3ST6,0,1,16,0,0,0,0,0,1
HS6ST1,59,136,224,5,9,30,10,7,31
HS6ST2,4,0,69,0,0,0,0,0,0
HS6ST2-AS1,0,0,16,0,0,0,0,0,0
HS6ST3,3,2,86,1,0,0,0,0,0
HSBP1,3,0,33,2,4,3,1,2,2
HSBP1L1,0,0,20,0,0,0,0,0,0
HSCB,3,0,45,9,14,19,12,10,15
HSD11B1,26,33,143,18,22,67,12,17,41
HSD11B1L,0,0,33,0,0,0,0,0,0
HSD11B2,14,0,21,0,0,0,1,1,0
HSD17B1,2,0,37,0,1,0,0,0,0
HSD17B10,342,307,194,141,140,228,150,128,181
HSD17B11,3,2,53,0,0,2,0,0,1
HSD17B12,13,4,45,6,8,5,5,9,6
HSD17B13,3,0,29,0,0,0,0,0,0
HSD17B14,0,2,33,0,0,0,0,0,0
HSD17B2,1,0,30,0,0,0,0,0,0
HSD17B3,2,1,45,0,0,0,0,1,0
HSD17B4,103,52,164,62,64,101,55,67,95
HSD17B6,1,1,34,0,0,0,0,0,0
HSD17B7,1,0,35,0,0,0,0,0,0
HSD17B7P2,3,0,41,0,0,0,0,0,0
HSD17B8,149,286,274,55,47,240,47,41,220
HSD3B1,4,0,27,0,0,0,0,0,0
HSD3B2,0,1,27,0,0,0,0,0,0
HSD3B7,2,0,43,0,1,0,0,3,0
HSD3BP4,4,0,96,0,0,0,0,0,0
HSD52,1,0,13,0,0,0,0,0,0
HSDL1,3,0,50,0,1,3,2,0,0
HSDL2,54,83,97,29,20,30,33,26,27
HSF1,4095,3996,3476,285,359,524,418,431,543
HSF2,720,777,375,98,88,105,203,229,89
HSF2BP,0,0,40,0,0,0,0,0,1
HSF4,5,25,70,1,6,0,4,9,2
HSF5,1,2,58,0,0,2,0,0,1
HSFX1,0,0,0,0,0,0,0,0,0
HSFX2,0,0,0,0,0,0,0,0,0
HSFY1,0,0,0,0,0,0,0,0,0
HSFY1P1,1,0,25,0,0,0,0,0,0
HSFY2,0,0,0,0,0,0,0,0,0
HSH2D,1,1,68,0,0,0,1,0,0
HSP90AA1,91841,58112,9411,5657,7409,3501,7081,9115,4464
HSP90AB1,31630,18534,5153,2859,2930,2616,4578,3531,2812
HSP90AB4P,1,4,27,44,60,32,59,59,45
HSP90B1,74552,41767,10313,6890,6140,4268,8450,6977,4090
HSP90B2P,288,138,88,119,107,76,169,132,69
HSPA12A,4,2,102,0,0,2,3,4,0
HSPA12B,3,1,58,0,0,0,0,0,0
HSPA13,16,7,55,9,9,9,9,12,2
HSPA14,859,1009,309,171,310,151,276,249,208
HSPA1A,16289,5768,118,93,128,22,75,83,1
HSPA1B,4,0,20,0,0,0,0,0,0
HSPA1L,81,19,29,160,148,134,220,179,186
HSPA2,6026,4090,108,125,171,23,354,443,41
HSPA4,21950,13623,6171,2862,2825,2837,4661,4281,2880
HSPA4L,3125,2007,779,204,294,122,274,255,131
HSPA5,250120,232919,27506,26329,39334,10205,50606,54907,16545
HSPA6,1,1,32,38,39,35,71,52,48
HSPA7,2,1,20,0,0,0,0,1,0
HSPA8,202968,134590,25922,13888,13348,11448,24104,16807,12275
HSPA9,7714,5188,3068,707,886,1284,1387,1232,1053
HSPB1,1,0,15,0,2,0,3,4,0
HSPB11,9,1,27,2,2,11,3,1,11
HSPB2,0,1,7,0,0,0,0,0,0
HSPB2-C11orf52,0,0,2,0,0,0,0,0,0
HSPB3,1,0,11,0,0,0,1,0,0
HSPB6,2,3,16,0,0,1,2,0,0
HSPB7,3,0,28,0,2,0,0,1,0
HSPB8,0,0,25,1,0,0,0,0,0
HSPB9,0,0,6,0,0,0,0,0,0
HSPBAP1,13,3,42,0,1,4,3,3,11
HSPBP1,663,240,340,40,47,167,79,56,110
HSPD1,17046,8753,3296,1459,1222,1680,2219,1534,1568
HSPE1,351,213,89,559,397,1156,579,452,940
HSPE1-MOB4,0,0,0,0,0,0,0,0,0
HSPG2,10,6,312,0,3,1,0,1,0
HSPH1,6518,3433,528,399,369,226,429,411,339
HTATIP2,151,98,103,24,17,17,29,21,11
HTATSF1,78,25,91,28,22,56,32,52,52
HTATSF1P2,0,0,63,0,0,0,0,0,0
HTN1,0,0,19,0,0,0,0,0,0
HTN3,1,1,22,0,0,0,0,0,0
HTR1A,0,1,31,0,0,0,0,0,0
